userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1710919,94,10,1919,5,male,1408,2,2,28,2,28,1,0,1
1237224,33,1,1980,1,male,42,2,2,29,0,29,0,0,0
1440527,18,11,1995,7,female,104,2,1,30,3,30,1,0,2
1643266,29,1,1984,1,male,451,2,0,30,0,30,0,0,0
1165477,74,29,1939,11,male,378,2,2,30,2,30,2,0,0
1641713,18,26,1995,2,female,309,2,2,30,31,30,10,0,21
1004884,35,3,1978,12,male,236,2,2,33,11,0,0,33,11
1839783,40,15,1973,12,male,708,2,0,33,9,0,0,33,9
1088482,29,20,1984,11,female,381,2,1,34,5,32,5,2,0
1430984,30,7,1983,11,female,242,2,2,34,5,34,4,0,1
1501030,17,6,1996,8,male,56,2,2,35,10,33,10,2,0
1385048,23,23,1990,6,male,33,2,2,35,4,35,4,0,0
1806650,18,2,1995,9,female,177,2,1,36,37,36,37,0,0
2118687,52,14,1961,7,female,16,2,2,37,15,37,7,0,8
1525546,34,21,1979,4,male,402,2,1,38,0,21,0,17,0
1395598,51,1,1962,9,female,41,2,1,39,1,15,0,24,1
1990317,66,8,1947,8,male,284,2,2,40,1,40,1,0,0
1318502,18,5,1995,10,female,198,2,1,45,0,0,0,45,0
1998558,23,2,1990,3,male,104,2,2,47,1,0,0,47,1
1925777,65,10,1948,1,male,55,2,1,46,46,0,20,46,26
1166460,21,18,1992,7,female,165,2,1,46,16,12,0,34,16
1529677,108,30,1905,12,female,115,2,0,49,6,1,4,48,2
1437054,30,26,1983,5,male,313,2,2,48,30,31,12,17,18
1943208,28,25,1985,2,male,826,2,0,50,8,0,0,50,8
1459203,18,5,1995,10,female,60,2,1,50,0,50,0,0,0
1019024,42,20,1971,3,male,394,2,0,53,28,0,0,53,28
2154206,33,4,1980,4,male,340,2,2,52,4,52,4,0,0
1837101,69,25,1944,11,male,810,2,1,52,6,52,6,0,0
1920555,30,1,1983,10,male,47,2,1,53,10,53,10,0,0
1493455,29,21,1984,5,male,441,2,2,55,5,0,0,55,5
1963421,23,1,1990,1,female,814,2,0,54,0,53,0,1,0
1177934,21,1,1992,1,male,204,2,1,55,0,55,0,0,0
1063194,21,18,1992,7,female,173,2,2,54,0,54,0,0,0
1812976,28,24,1985,10,female,303,2,2,56,3,48,2,8,1
1666856,24,10,1989,2,female,258,2,2,60,5,54,5,6,0
1806371,18,15,1995,5,male,133,2,1,63,3,6,0,57,3
2069962,49,10,1964,2,female,298,2,1,61,0,0,0,61,0
1429541,28,21,1985,9,male,60,2,2,62,17,58,2,4,15
1971589,18,15,1995,10,male,25,2,2,65,2,2,1,63,1
1861572,28,17,1985,2,female,31,2,2,65,2,57,0,8,2
1788772,40,17,1973,4,male,59,2,2,65,0,57,0,8,0
1811023,28,1,1985,2,male,73,2,2,64,6,64,6,0,0
2074086,26,22,1987,5,female,575,2,0,68,2,68,2,0,0
1460800,47,29,1966,12,female,908,2,0,66,7,66,3,0,4
2112226,40,7,1973,5,male,233,2,2,70,1,16,0,54,1
2055005,19,19,1994,9,male,30,2,0,70,2,70,2,0,0
1587320,20,6,1993,1,female,684,2,0,71,0,71,0,0,0
1212257,19,20,1994,3,male,13,2,2,72,9,0,0,72,9
1292215,30,10,1983,8,male,14,2,0,78,4,70,0,8,4
1954344,27,27,1986,4,male,628,2,1,78,0,78,0,0,0
2128762,28,16,1985,10,male,464,2,1,83,0,0,0,83,0
1046250,34,29,1979,12,female,405,2,0,84,7,0,5,84,2
1722701,53,12,1960,8,male,233,2,2,81,2,0,0,81,2
1054389,68,24,1945,1,male,1518,2,1,90,20,0,4,90,16
1204311,24,9,1989,4,female,432,2,2,97,10,0,0,97,10
1085926,71,24,1942,12,female,83,2,2,106,27,104,27,2,0
1624032,17,9,1996,4,female,278,2,1,105,73,103,21,2,52
1653519,23,2,1990,10,male,399,2,1,110,5,110,2,0,3
1590924,33,5,1980,3,male,170,2,1,118,0,95,0,23,0
1210455,40,12,1973,9,female,287,2,2,125,42,125,42,0,0
1796511,53,4,1960,5,female,464,2,1,134,5,0,1,134,4
1514609,18,14,1995,10,female,38,2,1,135,158,132,135,3,23
1046041,44,29,1969,6,female,656,2,1,144,108,125,62,19,46
1441987,36,21,1977,8,female,74,2,2,162,3,0,0,162,3
1112433,54,1,1959,1,male,171,2,2,166,83,38,26,128,57
1175461,29,11,1984,6,male,163,2,0,184,91,0,14,184,77
2093302,46,20,1967,1,male,161,2,0,182,53,83,52,99,1
1242548,33,16,1980,1,male,216,2,2,194,67,0,10,194,57
1362325,22,16,1991,8,female,105,2,2,232,140,97,21,135,119
1360879,95,14,1918,12,male,151,2,1,222,6,222,4,0,2
1584184,26,8,1987,12,male,142,2,2,253,148,196,48,57,100
1008643,39,1,1974,6,male,452,2,0,264,226,125,116,139,110
1865849,20,13,1993,5,male,430,2,1,310,19,0,0,310,19
1380760,33,2,1980,2,male,44,2,2,374,18,337,5,37,13
1497592,13,1,2000,1,male,74,3,2,1,0,0,0,1,0
1194997,15,21,1998,10,male,515,3,3,1,0,0,0,1,0
1425755,17,20,1996,1,female,289,3,2,1,0,0,0,1,0
1161317,19,7,1994,12,male,586,3,2,1,0,0,0,1,0
1361707,18,7,1995,1,male,202,3,0,1,0,0,0,1,0
1014932,19,11,1994,8,male,14,3,0,1,0,0,0,1,0
1079854,21,22,1992,6,male,392,3,2,1,0,0,0,1,0
1380519,21,7,1992,7,male,235,3,3,1,0,0,0,1,0
1585210,23,10,1990,2,female,85,3,1,1,0,0,0,1,0
1220424,24,16,1989,8,female,57,3,3,1,0,0,0,1,0
1290051,25,1,1988,1,female,91,3,2,1,0,0,0,1,0
1844940,30,1,1983,1,male,1349,3,1,1,0,0,0,1,0
1350836,33,25,1980,4,female,422,3,1,1,0,0,0,1,0
1025428,45,3,1968,12,male,252,3,3,1,0,0,0,1,0
1882628,46,2,1967,11,male,331,3,2,1,0,0,0,1,0
2179222,49,17,1964,12,female,693,3,1,1,0,0,0,1,0
1391798,51,2,1962,11,male,67,3,2,1,0,0,0,1,0
1313958,53,5,1960,12,female,260,3,0,1,0,0,0,1,0
1467071,54,1,1959,1,male,79,3,3,1,0,0,0,1,0
1840847,68,20,1945,4,male,19,3,3,1,0,0,0,1,0
1239086,68,23,1945,6,male,951,3,3,1,0,0,0,1,0
1016182,19,1,1994,1,male,191,3,1,1,1,0,0,1,1
1296848,45,1,1968,12,female,404,3,3,1,1,0,0,1,1
1832896,24,30,1989,9,male,137,3,3,1,16,0,8,1,8
1226554,25,15,1988,6,female,627,3,2,1,6,0,4,1,2
1970150,29,19,1984,7,male,8,3,3,1,4,0,3,1,1
1860632,33,1,1980,1,male,48,3,3,1,4,0,1,1,3
1609968,42,25,1971,7,male,29,3,2,1,3,0,2,1,1
1134943,43,11,1970,10,male,20,3,1,1,2,0,0,1,2
1415343,48,16,1965,7,female,437,3,2,1,3,0,0,1,3
1946130,14,12,1999,1,male,11,3,2,1,0,1,0,0,0
1290467,14,12,1999,3,male,37,3,2,1,0,1,0,0,0
2166525,15,27,1998,4,female,359,3,3,1,0,1,0,0,0
1639406,16,26,1997,2,male,626,3,2,1,0,1,0,0,0
1885401,18,9,1995,12,male,5,3,2,1,0,1,0,0,0
2073629,17,1,1996,8,male,401,3,3,1,0,1,0,0,0
1312353,18,30,1995,1,male,316,3,1,1,0,1,0,0,0
1849071,19,12,1994,1,female,33,3,3,1,0,1,0,0,0
1132341,23,20,1990,11,male,79,3,2,1,0,1,0,0,0
1494160,24,24,1989,12,male,96,3,1,1,0,1,0,0,0
2001600,23,9,1990,1,female,522,3,0,1,0,1,0,0,0
1637851,23,13,1990,4,female,356,3,3,1,0,1,0,0,0
2102981,25,20,1988,11,male,19,3,3,1,0,1,0,0,0
1173614,24,10,1989,1,male,249,3,3,1,0,1,0,0,0
1578941,24,1,1989,1,male,55,3,3,1,0,1,0,0,0
1042357,24,1,1989,1,male,7,3,3,1,0,1,0,0,0
1185375,24,8,1989,9,male,54,3,2,1,0,1,0,0,0
1536060,25,17,1988,1,male,254,3,3,1,0,1,0,0,0
1517129,25,1,1988,1,male,129,3,3,1,0,1,0,0,0
1881289,29,7,1984,3,male,560,3,3,1,0,1,0,0,0
1618474,32,18,1981,11,male,58,3,3,1,0,1,0,0,0
1759461,31,1,1982,1,female,195,3,3,1,0,1,0,0,0
1114599,34,28,1979,12,female,619,3,1,1,0,1,0,0,0
1546943,34,1,1979,1,male,311,3,3,1,0,1,0,0,0
2062232,35,1,1978,1,male,79,3,3,1,0,1,0,0,0
1195954,35,28,1978,6,male,407,3,0,1,0,1,0,0,0
1979437,40,13,1973,8,male,494,3,2,1,0,1,0,0,0
1234368,42,27,1971,4,male,367,3,2,1,0,1,0,0,0
1289944,42,20,1971,10,male,240,3,1,1,0,1,0,0,0
2166865,46,26,1967,1,male,142,3,3,1,0,1,0,0,0
1726232,47,12,1966,2,male,422,3,3,1,0,1,0,0,0
1182301,49,22,1964,12,male,244,3,3,1,0,1,0,0,0
1108323,48,28,1965,2,male,110,3,3,1,0,1,0,0,0
1466404,56,24,1957,2,male,27,3,3,1,0,1,0,0,0
1186942,73,1,1940,1,male,416,3,0,1,0,1,0,0,0
1632817,18,20,1995,1,male,211,3,1,1,1,1,1,0,0
1199446,18,22,1995,7,male,371,3,3,1,1,1,1,0,0
1129054,20,28,1993,9,female,185,3,2,1,1,1,1,0,0
1660584,22,1,1991,1,female,205,3,2,1,1,1,1,0,0
1498763,22,29,1991,9,male,28,3,1,1,1,1,1,0,0
1743499,34,2,1979,2,male,51,3,3,1,1,1,1,0,0
1692316,34,18,1979,10,male,156,3,2,1,1,1,1,0,0
1469357,39,27,1974,3,female,327,3,1,1,1,1,1,0,0
1068558,43,26,1970,11,male,284,3,2,1,1,1,1,0,0
1514345,46,13,1967,5,female,307,3,3,1,1,1,1,0,0
1289715,50,18,1963,1,male,578,3,0,1,1,1,1,0,0
1083024,50,1,1963,1,male,149,3,3,1,1,1,1,0,0
1602418,18,18,1995,6,male,198,3,2,1,3,1,1,0,2
1832537,21,20,1992,7,female,426,3,1,1,3,1,3,0,0
1135070,21,25,1992,9,female,14,3,3,1,2,1,1,0,1
1366119,22,20,1991,1,male,52,3,1,1,3,1,3,0,0
1846065,24,7,1989,3,male,23,3,3,1,2,1,2,0,0
1991112,36,6,1977,10,female,155,3,1,1,2,1,2,0,0
1183885,41,2,1972,8,female,2,3,1,1,35,1,27,0,8
1960543,48,29,1965,3,male,837,3,3,1,3,1,3,0,0
1741869,16,2,1997,10,male,640,3,0,2,0,0,0,2,0
1320563,18,5,1995,4,female,133,3,3,2,0,0,0,2,0
1862543,22,12,1991,11,female,277,3,3,2,0,0,0,2,0
1729812,30,2,1983,4,female,131,3,2,2,0,0,0,2,0
1347413,30,14,1983,10,male,298,3,3,2,0,0,0,2,0
1187830,34,25,1979,2,male,328,3,1,2,0,0,0,2,0
1191190,63,11,1950,7,female,537,3,2,2,0,0,0,2,0
2138075,15,8,1998,10,male,371,3,1,2,1,0,0,2,1
1490519,21,1,1992,8,female,344,3,3,2,1,0,0,2,1
1738971,28,13,1985,1,female,156,3,2,2,1,0,0,2,1
1680045,40,17,1973,10,female,374,3,1,2,1,0,1,2,0
1051893,69,10,1944,10,female,226,3,3,2,1,0,0,2,1
1803795,19,15,1994,2,male,256,3,2,2,2,0,2,2,0
1362198,20,24,1993,3,male,836,3,1,2,5,0,4,2,1
2024514,14,6,1999,12,male,14,3,3,2,1,1,0,1,1
2166664,25,10,1988,3,male,285,3,3,2,1,1,0,1,1
1897096,40,30,1973,6,male,24,3,3,2,1,1,0,1,1
2026394,18,20,1995,1,male,140,3,3,2,0,2,0,0,0
1860794,21,3,1992,1,male,176,3,2,2,0,2,0,0,0
1705598,24,12,1989,12,male,143,3,2,2,0,2,0,0,0
1013327,24,23,1989,10,female,76,3,1,2,0,2,0,0,0
1103803,25,1,1988,1,male,3,3,3,2,0,2,0,0,0
1652258,26,15,1987,5,male,348,3,0,2,0,2,0,0,0
1800934,27,1,1986,1,male,74,3,3,2,0,2,0,0,0
1369733,28,19,1985,3,female,149,3,3,2,0,2,0,0,0
1629164,28,4,1985,4,female,207,3,1,2,0,2,0,0,0
1730088,28,15,1985,5,male,113,3,3,2,0,2,0,0,0
2049324,29,5,1984,2,female,337,3,3,2,0,2,0,0,0
1604313,29,9,1984,9,male,463,3,1,2,0,2,0,0,0
1787193,40,24,1973,10,male,15,3,3,2,0,2,0,0,0
1059809,46,1,1967,9,male,32,3,3,2,0,2,0,0,0
1691902,53,5,1960,11,female,398,3,3,2,0,2,0,0,0
1497097,14,17,1999,7,female,209,3,2,2,1,2,1,0,0
1109935,23,10,1990,6,female,24,3,3,2,1,2,1,0,0
2176266,26,1,1987,1,male,314,3,3,2,1,2,1,0,0
1739075,26,10,1987,5,male,259,3,3,2,1,2,1,0,0
1576262,33,10,1980,1,male,659,3,2,2,1,2,1,0,0
1549793,108,14,1905,10,female,14,3,2,2,1,2,1,0,0
1314526,20,1,1993,9,male,117,3,0,2,2,2,2,0,0
1711384,25,1,1988,1,male,42,3,2,2,3,2,3,0,0
1263100,28,18,1985,4,male,624,3,1,2,5,2,0,0,5
2121078,16,1,1997,1,male,15,3,3,3,0,0,0,3,0
1393642,25,20,1988,1,male,148,3,2,3,0,0,0,3,0
1161059,14,28,1999,9,male,1,3,3,3,1,0,1,3,0
1206651,19,22,1994,2,male,62,3,3,3,1,0,0,3,1
2025059,20,13,1993,10,male,1034,3,1,3,1,0,0,3,1
1723866,23,16,1990,4,male,461,3,2,3,4,0,0,3,4
2190080,43,1,1970,1,female,384,3,3,3,4,0,2,3,2
1247123,49,9,1964,12,female,164,3,2,3,2,0,0,3,2
2186021,23,10,1990,10,male,445,3,1,3,11,0,9,3,2
1472151,19,18,1994,7,male,150,3,2,3,0,2,0,1,0
1362449,27,7,1986,2,male,141,3,3,3,0,1,0,2,0
2127261,38,1,1975,9,male,148,3,1,3,0,2,0,1,0
1573602,70,25,1943,9,male,2303,3,1,3,1,1,1,2,0
1789092,26,24,1987,4,male,300,3,2,3,2,2,1,1,1
1002728,38,28,1975,8,male,396,3,3,3,2,1,0,2,2
1541525,41,25,1972,9,male,46,3,2,3,2,2,1,1,1
1989554,15,24,1998,10,male,252,3,2,3,0,3,0,0,0
2009479,16,5,1997,5,male,30,3,3,3,0,3,0,0,0
1265445,18,19,1995,12,female,27,3,3,3,0,3,0,0,0
1065753,20,11,1993,11,male,244,3,1,3,0,3,0,0,0
1197578,19,7,1994,9,male,74,3,2,3,0,3,0,0,0
1332234,21,15,1992,10,male,205,3,3,3,0,3,0,0,0
1073074,23,26,1990,6,male,125,3,2,3,0,3,0,0,0
1714722,25,29,1988,10,male,83,3,0,3,0,3,0,0,0
2141436,32,3,1981,2,male,126,3,1,3,0,3,0,0,0
1417561,39,1,1974,5,male,256,3,3,3,0,3,0,0,0
1191355,43,1,1970,1,male,424,3,3,3,0,3,0,0,0
1685461,45,9,1968,12,male,118,3,2,3,0,3,0,0,0
1759524,50,1,1963,6,male,451,3,3,3,0,3,0,0,0
1305618,55,26,1958,1,male,218,3,3,3,0,3,0,0,0
1420313,89,19,1924,6,male,492,3,3,3,0,3,0,0,0
1161228,23,15,1990,4,female,322,3,2,3,3,3,3,0,0
1919733,37,29,1976,8,female,2,3,3,3,4,3,4,0,0
1291007,42,31,1971,10,female,441,3,2,3,3,3,2,0,1
1403081,53,1,1960,1,male,316,3,1,3,3,3,3,0,0
1177752,15,30,1998,4,female,32,3,3,3,6,3,0,0,6
1190666,21,23,1992,5,male,3,3,3,3,7,3,3,0,4
1901069,25,1,1988,1,female,5,3,2,3,33,3,33,0,0
1698583,27,28,1986,11,female,554,3,2,3,8,3,8,0,0
1498782,17,19,1996,1,male,193,3,3,4,0,0,0,4,0
1040883,26,17,1987,10,male,1305,3,3,4,0,0,0,4,0
1079382,29,27,1984,10,male,505,3,3,4,0,0,0,4,0
1811574,37,31,1976,1,male,346,3,2,4,0,0,0,4,0
1255289,39,2,1974,6,female,471,3,0,4,0,0,0,4,0
2185015,43,14,1970,10,male,46,3,3,4,0,0,0,4,0
2016744,28,22,1985,10,male,423,3,3,4,2,0,0,4,2
1867334,54,23,1959,3,female,782,3,0,4,1,0,0,4,1
1015334,39,18,1974,4,male,826,3,0,4,3,0,3,4,0
1535777,42,13,1971,10,male,197,3,2,4,3,0,0,4,3
1851354,65,29,1948,2,male,467,3,1,4,6,0,0,4,6
1401697,43,23,1970,6,female,230,3,2,4,0,2,0,2,0
1588751,24,3,1989,4,male,265,3,3,4,4,1,1,3,3
1041770,23,16,1990,5,female,500,3,2,4,0,3,0,1,0
2071402,19,12,1994,4,female,750,3,2,4,1,3,0,1,1
1858701,18,7,1995,3,female,138,3,3,4,0,4,0,0,0
1342538,19,8,1994,9,female,300,3,2,4,0,4,0,0,0
2051385,27,13,1986,11,male,350,3,3,4,0,4,0,0,0
2104250,44,15,1969,4,female,221,3,2,4,0,4,0,0,0
1649260,23,15,1990,1,male,127,3,2,4,1,4,1,0,0
1093582,25,1,1988,1,male,92,3,2,4,2,4,2,0,0
1578044,26,1,1987,11,male,336,3,3,4,2,4,0,0,2
1632536,37,3,1976,1,male,539,3,3,4,1,4,0,0,1
1084311,27,15,1986,9,male,7,3,2,4,3,4,3,0,0
1707504,29,16,1984,10,male,58,3,2,4,5,4,4,0,1
1636154,42,10,1971,1,male,46,3,3,4,3,4,3,0,0
1519862,47,3,1966,6,male,257,3,2,4,5,4,5,0,0
1017067,57,16,1956,12,male,35,3,3,4,4,4,0,0,4
1910866,80,18,1933,2,female,809,3,3,5,0,0,0,5,0
1441337,25,18,1988,7,male,271,3,3,5,1,0,1,5,0
2045704,21,17,1992,10,female,202,3,3,5,4,0,4,5,0
1282528,17,25,1996,7,female,104,3,1,5,18,0,2,5,16
1079402,43,8,1970,8,male,37,3,3,5,0,2,0,3,0
2070948,36,6,1977,7,male,203,3,0,5,0,4,0,1,0
1759765,14,27,1999,1,female,59,3,2,5,0,5,0,0,0
1000738,20,26,1993,10,male,36,3,1,5,0,5,0,0,0
1565659,23,2,1990,2,male,21,3,3,5,0,5,0,0,0
1068331,23,1,1990,8,female,200,3,3,5,0,5,0,0,0
1973492,24,1,1989,1,male,21,3,2,5,0,5,0,0,0
1378037,49,17,1964,5,male,14,3,3,5,0,5,0,0,0
1617775,63,31,1950,12,male,89,3,3,5,0,5,0,0,0
1901750,23,23,1990,4,female,170,3,3,5,5,5,0,0,5
1545405,27,24,1986,11,male,67,3,2,5,6,5,5,0,1
2092678,26,19,1987,10,male,6,3,3,5,5,5,5,0,0
1009652,26,15,1987,4,male,284,3,2,6,0,0,0,6,0
2035304,26,18,1987,10,male,424,3,2,6,0,0,0,6,0
2163288,31,31,1982,12,male,413,3,0,6,13,0,4,6,9
2083228,14,6,1999,5,male,11,3,3,6,0,6,0,0,0
1175317,26,30,1987,7,male,301,3,3,6,1,6,1,0,0
1548501,37,28,1976,3,male,861,3,2,6,1,6,1,0,0
1353647,38,1,1975,10,female,619,3,2,6,4,6,2,0,2
2153430,100,15,1913,4,male,38,3,1,6,23,6,1,0,22
1655089,56,2,1957,4,male,781,3,2,7,0,0,0,7,0
2027376,31,27,1982,12,male,132,3,2,7,12,0,8,7,4
1902589,27,24,1986,6,male,256,3,3,7,3,5,2,2,1
1658273,33,1,1980,1,female,154,3,3,7,11,4,11,3,0
1364052,35,12,1978,3,male,32,3,1,7,0,7,0,0,0
1512527,42,4,1971,5,female,468,3,2,7,0,7,0,0,0
1795728,19,8,1994,7,male,373,3,1,7,4,7,3,0,1
1918062,25,1,1988,1,male,93,3,1,7,2,7,2,0,0
2182840,20,25,1993,4,male,176,3,0,8,0,0,0,8,0
1067382,23,25,1990,7,male,500,3,2,8,0,0,0,8,0
1752809,25,7,1988,2,female,648,3,2,8,1,0,1,8,0
1068458,17,18,1996,5,male,276,3,1,8,2,8,2,0,0
1587202,42,11,1971,11,female,404,3,2,8,2,8,2,0,0
1700968,49,20,1964,8,male,75,3,3,9,5,0,1,9,4
1744542,51,22,1962,1,male,208,3,2,9,2,0,2,9,0
1980441,37,3,1976,2,male,65,3,2,9,0,2,0,7,0
1042095,50,24,1963,12,female,959,3,2,9,1,8,0,1,1
1619389,52,5,1961,4,male,819,3,3,9,0,8,0,1,0
1639969,25,12,1988,1,male,32,3,3,9,0,9,0,0,0
1511203,25,1,1988,1,female,25,3,3,9,0,9,0,0,0
1753584,29,13,1984,3,female,551,3,3,9,0,9,0,0,0
1722496,43,19,1970,12,male,25,3,3,9,1,9,0,0,1
1475512,26,1,1987,1,male,348,3,2,9,3,9,3,0,0
1139212,19,9,1994,6,male,81,3,1,9,8,9,1,0,7
2174262,22,6,1991,8,male,10,3,2,9,6,9,4,0,2
1469597,33,6,1980,6,female,791,3,3,9,13,9,7,0,6
1457311,22,29,1991,11,male,306,3,3,9,27,9,27,0,0
2137219,26,4,1987,4,male,62,3,3,10,5,0,0,10,5
1062663,34,22,1979,3,male,276,3,1,10,2,0,0,10,2
1027144,54,28,1959,12,male,3,3,3,10,7,0,0,10,7
1492993,20,13,1993,5,male,439,3,2,10,1,8,1,2,0
1324707,17,15,1996,4,male,30,3,3,10,0,10,0,0,0
1420136,108,29,1905,3,female,989,3,3,10,15,10,15,0,0
1254391,32,21,1981,5,male,146,3,0,11,0,11,0,0,0
1551004,23,24,1990,7,female,438,3,0,12,0,0,0,12,0
1155431,27,1,1986,1,male,277,3,3,12,0,0,0,12,0
1358264,29,31,1984,8,female,386,3,0,12,1,0,0,12,1
1389742,38,17,1975,6,male,701,3,2,12,7,0,7,12,0
1690256,34,1,1979,1,male,289,3,3,12,0,12,0,0,0
2147269,38,15,1975,8,female,267,3,3,12,0,12,0,0,0
1443924,35,8,1978,11,female,55,3,3,12,8,12,6,0,2
1526507,25,10,1988,12,male,107,3,2,13,0,13,0,0,0
1279749,34,1,1979,1,male,205,3,3,13,0,13,0,0,0
1050730,36,10,1977,8,female,69,3,2,13,11,13,11,0,0
1387028,14,20,1999,7,male,106,3,2,14,1,0,1,14,0
1817232,30,29,1983,12,female,210,3,2,14,0,0,0,14,0
1027988,19,3,1994,3,male,12,3,2,14,12,6,5,8,7
2074521,38,4,1975,5,male,160,3,1,14,0,14,0,0,0
1495497,46,17,1967,4,male,20,3,3,14,8,14,8,0,0
2177154,47,20,1966,9,male,194,3,2,15,11,0,9,15,2
1605737,23,28,1990,2,female,723,3,0,15,4,4,3,11,1
2095152,23,13,1990,8,male,141,3,0,15,2,15,2,0,0
1652838,43,10,1970,11,female,25,3,2,15,7,15,7,0,0
1742505,43,1,1970,4,male,329,3,1,16,6,0,2,16,4
1504756,66,3,1947,2,female,369,3,2,16,2,16,0,0,2
1260366,23,1,1990,12,female,105,3,2,17,7,5,7,12,0
1631468,21,15,1992,12,male,212,3,2,17,22,6,6,11,16
1636159,21,11,1992,3,male,338,3,1,17,0,14,0,3,0
1035414,27,24,1986,6,female,544,3,1,17,5,17,5,0,0
1634391,47,20,1966,6,female,395,3,3,18,0,0,0,18,0
1293998,20,19,1993,8,male,45,3,3,18,3,3,1,15,2
1268600,26,1,1987,1,male,304,3,1,18,0,6,0,12,0
1794522,38,13,1975,1,male,528,3,3,18,6,17,6,1,0
1297087,43,1,1970,1,male,68,3,1,18,1,18,1,0,0
1231500,26,20,1987,2,male,43,3,0,19,0,1,0,18,0
1632219,56,15,1957,11,male,15,3,3,19,6,1,3,18,3
1152657,18,11,1995,10,female,8,3,3,19,2,8,0,11,2
1067769,20,27,1993,12,male,92,3,1,19,26,6,23,13,3
1241887,42,1,1971,1,male,38,3,2,19,23,16,9,3,14
1132592,30,20,1983,11,female,798,3,2,19,12,19,6,0,6
1320467,107,3,1906,3,male,75,3,3,19,22,19,5,0,17
1160095,45,18,1968,7,female,238,3,2,20,1,7,0,13,1
2149993,25,3,1988,1,male,298,3,3,20,0,20,0,0,0
1569481,57,13,1956,2,male,1010,3,0,21,0,0,0,21,0
1653929,69,20,1944,9,male,908,3,0,21,3,0,0,21,3
1054683,31,10,1982,6,male,253,3,2,22,0,0,0,22,0
1299787,14,6,1999,4,female,306,3,1,22,4,0,0,22,4
1195060,18,1,1995,3,male,40,3,3,22,7,22,7,0,0
1800867,65,24,1948,10,male,57,3,2,22,28,22,19,0,9
1305703,52,12,1961,12,male,434,3,3,24,12,0,1,24,11
1681392,56,8,1957,3,female,364,3,1,24,0,22,0,2,0
1371155,21,3,1992,8,male,12,3,3,24,0,24,0,0,0
1590757,55,8,1958,3,female,290,3,2,24,2,24,1,0,1
1473505,19,9,1994,6,female,444,3,3,25,31,0,4,25,27
1482608,33,17,1980,10,female,300,3,3,25,1,17,0,8,1
2114303,32,5,1981,8,male,10,3,3,26,22,26,11,0,11
1791894,40,23,1973,6,male,269,3,2,27,16,0,3,27,13
1129026,21,15,1992,2,male,113,3,2,27,10,20,7,7,3
1757022,95,15,1918,10,female,131,3,0,27,3,27,3,0,0
1737532,40,1,1973,1,male,191,3,2,29,3,27,3,2,0
1914292,17,27,1996,11,female,259,3,2,29,42,24,3,5,39
1974700,62,18,1951,8,male,295,3,2,30,0,30,0,0,0
1537368,20,6,1993,8,male,578,3,3,32,7,14,7,18,0
2065849,31,16,1982,5,male,292,3,3,32,0,32,0,0,0
1048064,43,10,1970,12,female,559,3,0,32,0,32,0,0,0
1090505,19,1,1994,1,female,271,3,3,35,0,35,0,0,0
1932861,19,2,1994,12,female,210,3,2,35,10,35,1,0,9
1756868,21,10,1992,12,female,410,3,3,35,9,35,9,0,0
1889182,21,3,1992,3,male,162,3,3,36,21,36,18,0,3
1712197,31,28,1982,12,male,331,3,2,37,13,0,3,37,10
1393874,53,10,1960,4,female,1367,3,2,39,3,2,0,37,3
1004238,28,19,1985,2,male,423,3,2,39,94,0,51,39,43
1522844,31,27,1982,8,female,211,3,3,40,20,0,10,40,10
1285406,42,5,1971,2,male,337,3,2,41,8,37,2,4,6
1046194,41,5,1972,6,male,10,3,3,41,2,41,2,0,0
1307696,13,4,2000,4,male,22,3,0,44,19,44,17,0,2
1517153,40,24,1973,3,female,267,3,2,47,0,0,0,47,0
1433852,30,11,1983,4,male,264,3,0,46,2,38,1,8,1
1535029,19,4,1994,3,female,128,3,2,52,43,46,37,6,6
1013786,20,25,1993,5,male,1077,3,2,55,6,0,1,55,5
1285610,23,2,1990,2,female,143,3,2,54,12,0,0,54,12
1512517,27,6,1986,4,male,82,3,0,54,0,49,0,5,0
1921404,41,1,1972,1,male,109,3,3,56,0,0,0,56,0
1294718,18,9,1995,2,female,619,3,2,56,6,56,4,0,2
1887177,21,6,1992,7,female,20,3,2,66,20,66,10,0,10
1346179,43,13,1970,10,male,563,3,1,70,57,2,16,68,41
1239912,78,3,1935,9,male,20,3,2,73,8,0,7,73,1
1519476,28,3,1985,3,male,177,3,3,73,14,73,14,0,0
1170133,43,19,1970,5,female,643,3,2,76,10,34,1,42,9
1418072,69,29,1944,10,female,236,3,3,75,0,75,0,0,0
1587479,23,20,1990,12,female,223,3,3,83,353,83,152,0,201
1256393,19,15,1994,5,female,246,3,2,87,14,10,3,77,11
1209941,53,12,1960,3,female,456,3,2,103,13,0,6,103,7
1038091,25,3,1988,3,male,339,3,1,100,4,94,4,6,0
1448971,98,15,1915,11,female,723,3,2,109,0,0,0,109,0
2110361,42,12,1971,6,female,507,3,3,114,34,19,1,95,33
1186236,17,15,1996,6,female,139,3,0,115,4,52,2,63,2
1123441,45,1,1968,1,female,48,3,2,116,4,116,0,0,4
1520563,32,13,1981,12,female,239,3,1,123,53,96,42,27,11
1439815,39,13,1974,1,male,13,3,2,129,52,0,7,129,45
